tony_id,show_title,opening_date,ceremony_year,category,nominated,won
677,Cabaret,,1988,Best Revival of a Musical,1,0
678,Dreamgirls,,1988,Best Revival of a Musical,1,0
679,A Streetcar Named Desire,,1988,Best Revival of a Musical,1,0
844,Anything Goes,2011-04-07,1988,Best Revival of a Play,1,1
845,Cabaret,,1988,Best Revival of a Play,1,0
846,Dreamgirls,,1988,Best Revival of a Play,1,0
847,A Streetcar Named Desire,,1988,Best Revival of a Play,1,0
1675,Black and Blue,,1989,Best Choreography,1,1
1676,"New York, New York",2023-04-26,1989,Best Choreography,1,0
1677,Legs Diamond,,1989,Best Choreography,1,0
1678,Starmites,,1989,Best Choreography,1,0
1945,Jerome Robbins' Broadway,,1989,Best Direction of a Musical,1,1
1946,Black and Blue,,1989,Best Direction of a Musical,1,0
1947,Starmites,,1989,Best Direction of a Musical,1,0
1948,Welcome to the Club,,1989,Best Direction of a Musical,1,0
2218,Lend Me a Tenor,,1989,Best Direction of a Play,1,1
2219,The Heidi Chronicles,2015-03-19,1989,Best Direction of a Play,1,0
2220,"New York, New York",2023-04-26,1989,Best Direction of a Play,1,0
2221,Our Town,,1989,Best Direction of a Play,1,0
183,Jerome Robbins' Broadway Directed &,,1989,Best Musical,1,1
184,Black and Blue,,1989,Best Musical,1,0
185,Starmites,,1989,Best Musical,1,0
482,The Heidi Chronicles,2015-03-19,1989,Best Play,1,1
483,"New York, New York",2023-04-26,1989,Best Play,1,0
484,Lend Me a Tenor,,1989,Best Play,1,0
485,Shirley Valentine,,1989,Best Play,1,0
1042,Our Town,,1989,Best Revival,1,1
1043,"Ah, Wilderness!",,1989,Best Revival,1,0
1044,Ain't Misbehavin',,1989,Best Revival,1,0
1045,Cafe Crown,,1989,Best Revival,1,0
680,Our Town,,1989,Best Revival of a Musical,1,1
681,"Ah, Wilderness!",,1989,Best Revival of a Musical,1,0
682,Ain't Misbehavin',,1989,Best Revival of a Musical,1,0
683,Cafe Crown,,1989,Best Revival of a Musical,1,0
848,Our Town,,1989,Best Revival of a Play,1,1
849,"Ah, Wilderness!",,1989,Best Revival of a Play,1,0
850,Ain't Misbehavin',,1989,Best Revival of a Play,1,0
851,Cafe Crown,,1989,Best Revival of a Play,1,0
1147,City of,2015-01-27,1990,Best Book of a Musical,1,1
1148,"Love, Love, Love",2016-10-19,1990,Best Book of a Musical,1,0
1149,Grand Hotel,,1990,Best Book of a Musical,1,0
1150,Meet Me in St. Louis,,1990,Best Book of a Musical,1,0
1679,Grand Hotel,,1990,Best Choreography,1,1
1680,LORD OF THE DANCE: DANGEROUS GAMES,,1990,Best Choreography,1,0
1681,Meet Me in St. Louis,,1990,Best Choreography,1,0
1949,Grand Hotel,,1990,Best Direction of a Musical,1,1
1950,"Love, Love, Love",2016-10-19,1990,Best Direction of a Musical,1,0
1951,City of,2015-01-27,1990,Best Direction of a Musical,1,0
1952,Sweeney Todd: The Demon Barber of Fleet Street,,1990,Best Direction of a Musical,1,0
2222,The Grapes of Wrath,,1990,Best Direction of a Play,1,1
2223,Lettice and Lovage,,1990,Best Direction of a Play,1,0
2224,The Merchant of Venice,,1990,Best Direction of a Play,1,0
2225,The Piano Lesson,,1990,Best Direction of a Play,1,0
186,City of,2015-01-27,1990,Best Musical,1,1
187,"Love, Love, Love",2016-10-19,1990,Best Musical,1,0
188,Grand Hotel: The Musical,,1990,Best Musical,1,0
189,Meet Me in St. Louis,,1990,Best Musical,1,0
1393,City of,2015-01-27,1990,Best Original Score,1,1
1394,"Love, Love, Love",2016-10-19,1990,Best Original Score,1,0
1395,Grand Hotel,,1990,Best Original Score,1,0
1396,Meet Me in St. Louis,,1990,Best Original Score,1,0
486,The Grapes of Wrath,,1990,Best Play,1,1
487,Lettice and Lovage,,1990,Best Play,1,0
488,The Piano Lesson †,,1990,Best Play,1,0
489,Prelude to a Kiss *,,1990,Best Play,1,0
1046,Gypsy,,1990,Best Revival,1,1
1047,The Caucasian Chalk Circle,2010-02-18,1990,Best Revival,1,0
1048,The Merchant of Venice,,1990,Best Revival,1,0
1049,Sweeney Todd,,1990,Best Revival,1,0
684,Gypsy,,1990,Best Revival of a Musical,1,1
685,The Caucasian Chalk Circle,2010-02-18,1990,Best Revival of a Musical,1,0
686,The Merchant of Venice,,1990,Best Revival of a Musical,1,0
687,Sweeney Todd,,1990,Best Revival of a Musical,1,0
852,Gypsy,,1990,Best Revival of a Play,1,1
853,The Caucasian Chalk Circle,2010-02-18,1990,Best Revival of a Play,1,0
854,The Merchant of Venice,,1990,Best Revival of a Play,1,0
855,Sweeney Todd,,1990,Best Revival of a Play,1,0
1151,The Secret Garden,,1991,Best Book of a Musical,1,1
1152,Miss Saigon,2017-03-23,1991,Best Book of a Musical,1,0
1153,Once on This Island,,1991,Best Book of a Musical,1,0
1154,Follies,2011-09-12,1991,Best Book of a Musical,1,0
1682,Follies,2011-09-12,1991,Best Choreography,1,1
1683,Miss Saigon,2017-03-23,1991,Best Choreography,1,0
1684,"Oh, Kay!",,1991,Best Choreography,1,0
1685,Once on This Island,,1991,Best Choreography,1,0
1953,Follies,2011-09-12,1991,Best Direction of a Musical,1,1
1954,Miss Saigon,2017-03-23,1991,Best Direction of a Musical,1,0
1955,Once on This Island,,1991,Best Direction of a Musical,1,0
1956,Those Were the Days,,1991,Best Direction of a Musical,1,0
2226,Six Degrees of Separation,,1991,Best Direction of a Play,1,1
2227,La Bête,2010-10-14,1991,Best Direction of a Play,1,0
2228,Lost In Yonkers,2012-03-22,1991,Best Direction of a Play,1,0
2229,Our Country's Good,,1991,Best Direction of a Play,1,0
190,Follies,2011-09-12,1991,Best Musical,1,1
191,Miss Saigon,2017-03-23,1991,Best Musical,1,0
192,Once on This Island Book &,,1991,Best Musical,1,0
193,The Secret Garden Book &,,1991,Best Musical,1,0
1397,Follies,2011-09-12,1991,Best Original Score,1,1
1398,Miss Saigon,2017-03-23,1991,Best Original Score,1,0
1399,Once on This Island,,1991,Best Original Score,1,0
1400,The Secret Garden,,1991,Best Original Score,1,0
490,Lost In Yonkers,2012-03-22,1991,Best Play,1,1
491,Our Country's Good,,1991,Best Play,1,0
492,Shadowlands,,1991,Best Play,1,0
493,Six Degrees of Separation *,,1991,Best Play,1,0
1050,Fiddler on the Roof,,1991,Best Revival,1,1
1051,Misery,2015-11-15,1991,Best Revival,1,0
1052,Peter Pan,,1991,Best Revival,1,0
688,Fiddler on the Roof,,1991,Best Revival of a Musical,1,1
689,Misery,2015-11-15,1991,Best Revival of a Musical,1,0
690,Peter Pan,,1991,Best Revival of a Musical,1,0
856,Fiddler on the Roof,,1991,Best Revival of a Play,1,1
857,Misery,2015-11-15,1991,Best Revival of a Play,1,0
858,Peter Pan,,1991,Best Revival of a Play,1,0
1155,Falsettos,2016-10-27,1992,Best Book of a Musical,1,1
1156,Crazy for You,,1992,Best Book of a Musical,1,0
1157,Five Guys Named Moe,,1992,Best Book of a Musical,1,0
1158,Jelly's Last Jam,,1992,Best Book of a Musical,1,0
1686,Crazy for You,,1992,Best Choreography,1,1
1687,Dancing at Lughnasa,2011-10-30,1992,Best Choreography,1,0
1688,guys and dolls,1970-01-01,1992,Best Choreography,1,0
1689,Jelly's Last Jam,,1992,Best Choreography,1,0
1957,guys and dolls,1970-01-01,1992,Best Direction of a Musical,1,1
1958,Crazy for You,,1992,Best Direction of a Musical,1,0
1959,Falsettos,2016-10-27,1992,Best Direction of a Musical,1,0
1960,Jelly's Last Jam,,1992,Best Direction of a Musical,1,0
2230,Dancing at Lughnasa,2011-10-30,1992,Best Direction of a Play,1,1
2231,The Father,2016-04-14,1992,Best Direction of a Play,1,0
2232,Four Baboons Adoring the Sun,,1992,Best Direction of a Play,1,0
2233,Two Shakespearean Actors,,1992,Best Direction of a Play,1,0
194,Crazy for You,,1992,Best Musical,1,1
195,Falsettos,2016-10-27,1992,Best Musical,1,0
196,Five Guys Named Moe,,1992,Best Musical,1,0
197,Jelly's Last Jam,,1992,Best Musical,1,0
1401,Falsettos,2016-10-27,1992,Best Original Score,1,1
1402,Jelly's Last Jam,,1992,Best Original Score,1,0
1403,Metro,,1992,Best Original Score,1,0
1404,Nick & Nora,,1992,Best Original Score,1,0
494,Dancing at Lughnasa,2011-10-30,1992,Best Play,1,1
495,Four Baboons Adoring the Sun,,1992,Best Play,1,0
496,Two Shakespearean Actors,,1992,Best Play,1,0
497,Two Trains Running *,,1992,Best Play,1,0
1053,guys and dolls,1970-01-01,1992,Best Revival,1,1
1054,The Most Happy Fella,2014-04-02,1992,Best Revival,1,0
1055,On Borrowed Time,,1992,Best Revival,1,0
1056,The Visit,,1992,Best Revival,1,0
691,guys and dolls,1970-01-01,1992,Best Revival of a Musical,1,1
692,The Most Happy Fella,2014-04-02,1992,Best Revival of a Musical,1,0
693,On Borrowed Time,,1992,Best Revival of a Musical,1,0
694,The Visit,,1992,Best Revival of a Musical,1,0
859,guys and dolls,1970-01-01,1992,Best Revival of a Play,1,1
860,The Most Happy Fella,2014-04-02,1992,Best Revival of a Play,1,0
861,On Borrowed Time,,1992,Best Revival of a Play,1,0
862,The Visit,,1992,Best Revival of a Play,1,0
1159,Kiss of the Spider Woman,,1993,Best Book of a Musical,1,1
1160,Anna Karenina,,1993,Best Book of a Musical,1,0
1161,Blood Brothers,,1993,Best Book of a Musical,1,0
1162,The Who's Tommy,2024-03-28,1993,Best Book of a Musical,1,0
1690,The Who's Tommy,2024-03-28,1993,Best Choreography,1,1
1691,Ain't Broadway Grand,,1993,Best Choreography,1,0
1692,The Goodbye Girl,,1993,Best Choreography,1,0
1693,Kiss of the Spider Woman,,1993,Best Choreography,1,0
1961,The Who's Tommy,2024-03-28,1993,Best Direction of a Musical,1,1
1962,Blood Brothers,,1993,Best Direction of a Musical,1,0
1963,The Goodbye Girl,,1993,Best Direction of a Musical,1,0
1964,Kiss of the Spider Woman,,1993,Best Direction of a Musical,1,0
2234,Angels in America: Millennium Approaches,,1993,Best Direction of a Play,1,1
2235,Anna Christie,,1993,Best Direction of a Play,1,0
2236,The Sisters Rosensweig,,1993,Best Direction of a Play,1,0
2237,The Song of Jacob Zulu,,1993,Best Direction of a Play,1,0
198,Kiss of the Spider Woman,,1993,Best Musical,1,1
199,"Blood Brothers Book, Music, &",,1993,Best Musical,1,0
200,The Goodbye Girl,,1993,Best Musical,1,0
201,The Who's Tommy,2024-03-28,1993,Best Musical,1,0
1405,Kiss of the Spider Woman (TIE),,1993,Best Original Score,1,1
1406,The Who's Tommy (TIE),,1993,Best Original Score,1,1
1407,Anna Karenina,,1993,Best Original Score,1,0
1408,The Song of Jacob Zulu,,1993,Best Original Score,1,0
498,Angels in America: Millennium Approaches †,,1993,Best Play,1,1
499,The Sisters Rosensweig,,1993,Best Play,1,0
500,Someone Who'll Watch Over Me,,1993,Best Play,1,0
501,The Song of Jacob Zulu,,1993,Best Play,1,0
1057,Anna Christie,,1993,Best Revival,1,1
1058,Saint Joan,2018-04-25,1993,Best Revival,1,0
1059,Arthur Miller's The Price,2017-03-16,1993,Best Revival,1,0
1060,"Wilder, Wilder, Wilder",,1993,Best Revival,1,0
695,Anna Christie,,1993,Best Revival of a Musical,1,1
696,Saint Joan,2018-04-25,1993,Best Revival of a Musical,1,0
697,Arthur Miller's The Price,2017-03-16,1993,Best Revival of a Musical,1,0
698,"Wilder, Wilder, Wilder",,1993,Best Revival of a Musical,1,0
863,Anna Christie,,1993,Best Revival of a Play,1,1
864,Saint Joan,2018-04-25,1993,Best Revival of a Play,1,0
865,Arthur Miller's The Price,2017-03-16,1993,Best Revival of a Play,1,0
866,"Wilder, Wilder, Wilder",,1993,Best Revival of a Play,1,0
1163,Passion,,1994,Best Book of a Musical,1,1
1164,Beauty and the Beast,,1994,Best Book of a Musical,1,0
1165,Cyrano: The Musical,,1994,Best Book of a Musical,1,0
1166,A Grand Night for Singing,,1994,Best Book of a Musical,1,0
1694,Carousel,2018-04-12,1994,Best Choreography,1,1
1695,Damn Yankees,2010-07-08,1994,Best Choreography,1,0
1696,Grease,2007-08-19,1994,Best Choreography,1,0
1697,She Loves Me,2016-03-17,1994,Best Choreography,1,0
1965,Carousel,2018-04-12,1994,Best Direction of a Musical,1,1
1966,Beauty and the Beast,,1994,Best Direction of a Musical,1,0
1967,Passion,,1994,Best Direction of a Musical,1,0
1968,She Loves Me,2016-03-17,1994,Best Direction of a Musical,1,0
2238,An Inspector Calls,,1994,Best Direction of a Play,1,1
2239,Abe Lincoln in Illinois,,1994,Best Direction of a Play,1,0
2240,Angels in America: Perestroika,,1994,Best Direction of a Play,1,0
2241,Timon Of  Athens,,1994,Best Direction of a Play,1,0
202,Passion,,1994,Best Musical,1,1
203,Beauty and the Beast,,1994,Best Musical,1,0
204,Cyrano: The Musical,,1994,Best Musical,1,0
205,A Grand Night for Singing,,1994,Best Musical,1,0
1409,Passion,,1994,Best Original Score,1,1
1410,Beauty and the Beast,,1994,Best Original Score,1,0
1411,Cyrano: The Musical,,1994,Best Original Score,1,0
502,Angels in America: Perestroika,,1994,Best Play,1,1
503,Broken Glass,,1994,Best Play,1,0
504,The Kentucky Cycle †,,1994,Best Play,1,0
505,"Twilight: Los Angeles, 1992",,1994,Best Play,1,0
699,Carousel,2018-04-12,1994,Best Revival of a Musical,1,1
700,Damn Yankees,2010-07-08,1994,Best Revival of a Musical,1,0
701,Grease,2007-08-19,1994,Best Revival of a Musical,1,0
702,She Loves Me,2016-03-17,1994,Best Revival of a Musical,1,0
867,An Inspector Calls,,1994,Best Revival of a Play,1,1
868,Abe Lincoln in Illinois,,1994,Best Revival of a Play,1,0
869,Medea,,1994,Best Revival of a Play,1,0
870,Timon Of  Athens,,1994,Best Revival of a Play,1,0
1167,Sunset Boulevard,,1995,Best Book of a Musical,1,1
1698,Show Boat,2014-11-05,1995,Best Choreography,1,1
1699,How to Succeed in Business Without Really Trying,,1995,Best Choreography,1,0
1700,Smokey Joe's Cafe,,1995,Best Choreography,1,0
1701,Sunset Boulevard,,1995,Best Choreography,1,0
1969,Show Boat,2014-11-05,1995,Best Direction of a Musical,1,1
1970,How to Succeed in Business Without Really Trying,,1995,Best Direction of a Musical,1,0
1971,Sunset Boulevard,,1995,Best Direction of a Musical,1,0
1972,Smokey Joe's Cafe,,1995,Best Direction of a Musical,1,0
2242,The Heiress,2012-11-01,1995,Best Direction of a Play,1,1
2243,Having Our Say,,1995,Best Direction of a Play,1,0
2244,Indiscretions,,1995,Best Direction of a Play,1,0
2245,"Love, Love, Love",2016-10-19,1995,Best Direction of a Play,1,0
206,Sunset Boulevard Book &,,1995,Best Musical,1,1
207,Smokey Joe's Cafe Music &,,1995,Best Musical,1,0
1412,Sunset Boulevard,,1995,Best Original Score,1,1
506,"Love, Love, Love",2016-10-19,1995,Best Play,1,1
507,Arcadia,2011-03-17,1995,Best Play,1,0
508,Having Our Say,,1995,Best Play,1,0
509,Indiscretions,,1995,Best Play,1,0
703,Show Boat,2014-11-05,1995,Best Revival of a Musical,1,1
704,How to Succeed in Business Without Really Trying,,1995,Best Revival of a Musical,1,0
871,The Heiress,2012-11-01,1995,Best Revival of a Play,1,1
872,Hamlet,,1995,Best Revival of a Play,1,0
873,The Molière Comedies,,1995,Best Revival of a Play,1,0
874,The Rose Tattoo,,1995,Best Revival of a Play,1,0
1168,Rent (Broadway),1996-04-29,1996,Best Book of a Musical,1,1
1169,Big,,1996,Best Book of a Musical,1,0
1170,"Bring in 'da Noise, Bring in 'da Funk",,1996,Best Book of a Musical,1,0
1171,_______ A,2017-09-11,1996,Best Book of a Musical,1,0
1702,"Bring in 'da Noise, Bring in 'da Funk",,1996,Best Choreography,1,1
1703,Big: the musical,,1996,Best Choreography,1,0
1704,_______ A,2017-09-11,1996,Best Choreography,1,0
1705,Rent (Broadway),1996-04-29,1996,Best Choreography,1,0
1973,"Bring in 'da Noise, Bring in 'da Funk",,1996,Best Direction of a Musical,1,1
1974,A Funny Thing Happened on the Way to the Forum,,1996,Best Direction of a Musical,1,0
1975,The King and I,2015-04-16,1996,Best Direction of a Musical,1,0
1976,Rent (Broadway),1996-04-29,1996,Best Direction of a Musical,1,0
2246,A Delicate Balance,,1996,Best Direction of a Play,1,1
2247,Buried Child,2016-02-17,1996,Best Direction of a Play,1,0
2248,An Ideal Husband,,1996,Best Direction of a Play,1,0
2249,Seven Guitars,,1996,Best Direction of a Play,1,0
208,Rent,2011-08-11,1996,Best Musical,1,1
209,"Bring in 'da Noise, Bring in 'da Funk",,1996,Best Musical,1,0
210,_______ A,2017-09-11,1996,Best Musical,1,0
211,_______ A,2017-09-11,1996,Best Musical,1,0
1413,Rent (Broadway),1996-04-29,1996,Best Original Score,1,1
1414,Big: the musical,,1996,Best Original Score,1,0
1415,"Bring in 'da Noise, Bring in 'da Funk",,1996,Best Original Score,1,0
1416,State Fair,,1996,Best Original Score,1,0
510,Master Class,,1996,Best Play,1,1
511,Buried Child,2016-02-17,1996,Best Play,1,0
512,Racing Demon,,1996,Best Play,1,0
513,Seven Guitars *,,1996,Best Play,1,0
705,The King and I,2015-04-16,1996,Best Revival of a Musical,1,1
706,Company,,1996,Best Revival of a Musical,1,0
707,A Funny Thing Happened on the Way to the Forum,,1996,Best Revival of a Musical,1,0
708,"Hello, Dolly!",2017-04-20,1996,Best Revival of a Musical,1,0
875,A Delicate Balance,,1996,Best Revival of a Play,1,1
876,A Midsummer Night's Dream,,1996,Best Revival of a Play,1,0
877,An Ideal Husband,,1996,Best Revival of a Play,1,0
878,Inherit The Wind,2007-04-12,1996,Best Revival of a Play,1,0
1172,Titanic,,1997,Best Book of a Musical,1,1
1173,Jekyll & Hyde,,1997,Best Book of a Musical,1,0
1174,The Life,,1997,Best Book of a Musical,1,0
1175,Steel Pier,,1997,Best Book of a Musical,1,0
1706,Chicago,1996-11-14,1997,Best Choreography,1,1
1707,Dream,,1997,Best Choreography,1,0
1708,The Life,,1997,Best Choreography,1,0
1709,Steel Pier,,1997,Best Choreography,1,0
1977,Chicago,1996-11-14,1997,Best Direction of a Musical,1,1
1978,Juan Darién,,1997,Best Direction of a Musical,1,0
1979,The Life,,1997,Best Direction of a Musical,1,0
1980,Steel Pier,,1997,Best Direction of a Musical,1,0
2250,A Dolls Houses,,1997,Best Direction of a Play,1,1
2251,The Gin Game,2015-10-14,1997,Best Direction of a Play,1,0
2252,Skylight,2015-04-02,1997,Best Direction of a Play,1,0
2253,Stanley,,1997,Best Direction of a Play,1,0
212,Titanic,,1997,Best Musical,1,1
213,Juan Darien,,1997,Best Musical,1,0
214,The Life,,1997,Best Musical,1,0
215,Steel Pier,,1997,Best Musical,1,0
1417,Titanic,,1997,Best Original Score,1,1
1418,Juan Darién,,1997,Best Original Score,1,0
1419,The Life,,1997,Best Original Score,1,0
1420,Steel Pier,,1997,Best Original Score,1,0
514,The Last Night of Ballyhoo *,,1997,Best Play,1,1
515,Skylight,2015-04-02,1997,Best Play,1,0
516,Stanley,,1997,Best Play,1,0
517,The Young Man from Atlanta,,1997,Best Play,1,0
709,Chicago,1996-11-14,1997,Best Revival of a Musical,1,1
710,Annie,2012-11-08,1997,Best Revival of a Musical,1,0
711,Candida,2010-03-08,1997,Best Revival of a Musical,1,0
712,Once Upon a Mattress,,1997,Best Revival of a Musical,1,0
879,A Dolls Houses,,1997,Best Revival of a Play,1,1
880,London Assurance,,1997,Best Revival of a Play,1,0
881,Present Laughter,,1997,Best Revival of a Play,1,0
882,The Gin Game,2015-10-14,1997,Best Revival of a Play,1,0
1176,Ragtime,,1998,Best Book of a Musical,1,1
1177,The Lion King,1997-11-13,1998,Best Book of a Musical,1,0
1178,The Scarlet Pimpernel,,1998,Best Book of a Musical,1,0
1179,Side Show,,1998,Best Book of a Musical,1,0
1710,The Lion King,1997-11-13,1998,Best Choreography,1,1
1711,Cabaret,,1998,Best Choreography,1,0
1712,Forever Tango,,1998,Best Choreography,1,0
1713,Ragtime,,1998,Best Choreography,1,0
1981,The Lion King,1997-11-13,1998,Best Direction of a Musical,1,1
1982,Cabaret,,1998,Best Direction of a Musical,1,0
1983,Ragtime,,1998,Best Direction of a Musical,1,0
2254,The Beauty Queen of Leenane,2017-01-11,1998,Best Direction of a Play,1,1
2255,'Art',,1998,Best Direction of a Play,1,0
2256,Chairs and a Long Table,2014-11-06,1998,Best Direction of a Play,1,0
2257,A View from the Bridge,,1998,Best Direction of a Play,1,0
216,The Lion King,1997-11-13,1998,Best Musical,1,1
217,Side Show,2014-11-17,1998,Best Musical,1,0
218,The Scarlet Pimpernel Book &,,1998,Best Musical,1,0
219,Ragtime,,1998,Best Musical,1,0
1421,Ragtime,,1998,Best Original Score,1,1
1422,The Capeman,2010-08-14,1998,Best Original Score,1,0
1423,The Lion King,1997-11-13,1998,Best Original Score,1,0
1424,Side Show,,1998,Best Original Score,1,0
518,'Art',,1998,Best Play,1,1
519,The Beauty Queen of Leenane,2017-01-11,1998,Best Play,1,0
520,Freak,,1998,Best Play,1,0
521,Golden Child,,1998,Best Play,1,0
713,Cabaret,,1998,Best Revival of a Musical,1,1
714,The Sound of Music,,1998,Best Revival of a Musical,1,0
883,A View from the Bridge,,1998,Best Revival of a Play,1,1
884,"Ah, Wilderness!",,1998,Best Revival of a Play,1,0
885,Chairs and a Long Table,2014-11-06,1998,Best Revival of a Play,1,0
886,The Diary of Anne Frank,,1998,Best Revival of a Play,1,0
1180,Parade,,1999,Best Book of a Musical,1,1
1181,Footloose,,1999,Best Book of a Musical,1,0
1182,It Ain't Nothin' But the Blues,2011-07-28,1999,Best Book of a Musical,1,0
1183,Marlene,,1999,Best Book of a Musical,1,0
1714,Swan Lake,,1999,Best Choreography,1,1
1715,Footloose,,1999,Best Choreography,1,0
1716,Little Me,,1999,Best Choreography,1,0
1717,Parade,,1999,Best Choreography,1,0
1984,Swan Lake,,1999,Best Direction of a Musical,1,1
1985,Fosse,,1999,Best Direction of a Musical,1,0
1986,Parade,,1999,Best Direction of a Musical,1,0
1987,_______ A,2017-09-11,1999,Best Direction of a Musical,1,0
2258,Death of a Salesman,,1999,Best Direction of a Play,1,1
2259,The Iceman Cometh,,1999,Best Direction of a Play,1,0
2260,The Lonesome West,,1999,Best Direction of a Play,1,0
2261,Not About Nightingales,,1999,Best Direction of a Play,1,0
220,Fosse,,1999,Best Musical,1,1
221,The Civil War,,1999,Best Musical,1,0
222,It Ain't Nothin' But the Blues,2011-07-28,1999,Best Musical,1,0
223,Parade,,1999,Best Musical,1,0
1425,Parade,,1999,Best Original Score,1,1
1426,The Civil War,,1999,Best Original Score,1,0
1427,Footloose,,1999,Best Original Score,1,0
1428,Twelfth Night,,1999,Best Original Score,1,0
522,Side Man *,,1999,Best Play,1,1
523,Closer Than Ever,2012-06-05,1999,Best Play,1,0
524,The Lonesome West,,1999,Best Play,1,0
525,Not About Nightingales,,1999,Best Play,1,0
715,Annie,2012-11-08,1999,Best Revival of a Musical,1,1
716,Little Me,,1999,Best Revival of a Musical,1,0
717,Peter Pan,,1999,Best Revival of a Musical,1,0
718,_______ A,2017-09-11,1999,Best Revival of a Musical,1,0
887,Death of a Salesman,,1999,Best Revival of a Play,1,1
888,Electra,,1999,Best Revival of a Play,1,0
889,The Iceman Cometh,,1999,Best Revival of a Play,1,0
890,Twelfth Night,,1999,Best Revival of a Play,1,0
1184,James Joyce's The Dead,,2000,Best Book of a Musical,1,1
1185,Contact,,2000,Best Book of a Musical,1,0
1186,Marie Christine,,2000,Best Book of a Musical,1,0
1187,The Wild Party,2015-07-15,2000,Best Book of a Musical,1,0
1718,Contact,,2000,Best Choreography,1,1
1719,"Kiss Me, Kate",2019-03-14,2000,Best Choreography,1,0
1720,The Music Man,2022-02-10,2000,Best Choreography,1,0
1721,Cafe Society Swing,2014-12-16,2000,Best Choreography,1,0
1988,"Kiss Me, Kate",2019-03-14,2000,Best Direction of a Musical,1,1
1989,Contact,,2000,Best Direction of a Musical,1,0
1990,Cafe Society Swing,2014-12-16,2000,Best Direction of a Musical,1,0
2262,Copenhagen,,2000,Best Direction of a Play,1,1
2263,Dirty Blonde,,2000,Best Direction of a Play,1,0
2264,The Real Thing,2014-10-30,2000,Best Direction of a Play,1,0
2265,True West,2019-01-24,2000,Best Direction of a Play,1,0
224,Contact,,2000,Best Musical,1,1
225,James Joyce's The Dead,,2000,Best Musical,1,0
226,Cafe Society Swing,2014-12-16,2000,Best Musical,1,0
227,The Wild Party,2015-07-15,2000,Best Musical,1,0
1429,Aida,,2000,Best Original Score,1,1
1430,James Joyce's The Dead,,2000,Best Original Score,1,0
1431,Marie Christine,,2000,Best Original Score,1,0
526,Copenhagen,,2000,Best Play,1,1
527,Dirty Blonde,,2000,Best Play,1,0
528,The Ride Down Mt. Morgan,,2000,Best Play,1,0
529,True West,2019-01-24,2000,Best Play,1,0
719,"Kiss Me, Kate",2019-03-14,2000,Best Revival of a Musical,1,1
720,Jesus Christ Superstar,,2000,Best Revival of a Musical,1,0
721,The Music Man,2022-02-10,2000,Best Revival of a Musical,1,0
722,Tango Argentino,,2000,Best Revival of a Musical,1,0
891,The Real Thing,2014-10-30,2000,Best Revival of a Play,1,1
892,Amadeus,,2000,Best Revival of a Play,1,0
893,A Moon for the Misbegotten,,2000,Best Revival of a Play,1,0
894,Arthur Miller's The Price,2017-03-16,2000,Best Revival of a Play,1,0
1188,The Producers,2001-04-19,2001,Best Book of a Musical,1,1
1189,A Class Act,2001-03-11,2001,Best Book of a Musical,1,0
1190,The Full Monty,,2001,Best Book of a Musical,1,0
1191,Jane Eyre,,2001,Best Book of a Musical,1,0
1722,The Producers,2001-04-19,2001,Best Choreography,1,1
1723,Blast!,2001-04-17,2001,Best Choreography,1,0
1724,42nd Street,2001-04-30,2001,Best Choreography,1,0
1725,The Full Monty,,2001,Best Choreography,1,0
1991,The Producers,2001-04-19,2001,Best Direction of a Musical,1,1
1992,42nd Street,2001-04-30,2001,Best Direction of a Musical,1,0
1993,The Full Monty,,2001,Best Direction of a Musical,1,0
1994,The Rocky Horror Show,,2001,Best Direction of a Musical,1,0
2266,Proof,2026-04-16,2001,Best Direction of a Play,1,1
2267,The Invention of Love,2001-03-29,2001,Best Direction of a Play,1,0
2268,King Hedley II,2001-04-29,2001,Best Direction of a Play,1,0
2269,Stones in His Pockets,2001-04-01,2001,Best Direction of a Play,1,0
228,The Producers,2001-04-19,2001,Best Musical,1,1
229,A Class Act,2001-03-11,2001,Best Musical,1,0
230,The Full Monty,,2001,Best Musical,1,0
231,Jane Eyre,,2001,Best Musical,1,0
1432,The Producers,2001-04-19,2001,Best Original Score,1,1
1433,A Class Act,2001-03-11,2001,Best Original Score,1,0
1434,The Full Monty,,2001,Best Original Score,1,0
1435,Jane Eyre,,2001,Best Original Score,1,0
530,Proof,2026-04-16,2001,Best Play,1,1
531,The Invention of Love,2001-03-29,2001,Best Play,1,0
532,King Hedley II,2001-04-29,2001,Best Play,1,0
533,The Wife,2010-12-05,2001,Best Play,1,0
723,42nd Street,2001-04-30,2001,Best Revival of a Musical,1,1
724,Bells Are Ringing,2001-04-12,2001,Best Revival of a Musical,1,0
725,Follies (2001),2001-04-05,2001,Best Revival of a Musical,1,0
726,The Rocky Horror Show,,2001,Best Revival of a Musical,1,0
895,One Flew Over The Cuckoo'S Nest,,2001,Best Revival of a Play,1,1
896,The Best Man,2012-04-01,2001,Best Revival of a Play,1,0
897,Betrayal,,2001,Best Revival of a Play,1,0
898,A Life,2016-10-24,2001,Best Revival of a Play,1,0
1192,Urinetown,2001-09-20,2002,Best Book of a Musical,1,1
1193,Mamma Mia!,2001-10-18,2002,Best Book of a Musical,1,0
1194,Sweet Smell of Success,2002-03-14,2002,Best Book of a Musical,1,0
1195,Thoroughly Modern Millie,2002-04-18,2002,Best Book of a Musical,1,0
