show_title,opening_date,show_type,is_revival,week_ending,week_number,is_preview,gross,gross_diff_pct,capacity_pct,attendance,avg_ticket,top_ticket,performances,theater
In The Heights,2008-03-09,,0,2010-02-07,100,0,452976.0,-0.1009384080407755,0.605,6607,68.56,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-02-14,101,0,740580.0,0.6349210554201548,0.8034,8773,84.42,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-02-21,102,0,728321.0,-0.01655324205352561,0.8226,8845,82.34,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-02-28,103,0,455500.0,-0.3745889518495279,0.7062,7593,59.99,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-03-07,104,0,517768.0,0.1367025246981339,0.6701,7205,71.86,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-03-14,105,0,655285.0,0.2655957880749679,0.8268000000000001,8890,73.71,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-03-21,106,0,758110.0,0.156916456198448,0.929,9989,75.89,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-03-28,107,0,669223.0,-0.1172481565999657,0.8411,9044,74.0,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-04-04,108,0,853801.0,0.2758094088218725,0.9561,10280,83.05,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-04-11,109,0,753798.0,-0.1171268246347802,0.9098,9782,77.06,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-04-18,110,0,606030.0,-0.1960312975094123,0.7761,8345,72.62,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-04-25,111,0,604317.0,-0.002826592742933518,0.7907,8502,71.08,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-05-02,112,0,536753.0,-0.1118022494816462,0.7605,8177,65.64,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-05-09,113,0,531617.0,-0.00956864703131608,0.7336,7888,67.4,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-05-16,114,0,577650.0,0.0865905341627525,0.7774,8359,69.11,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-05-23,115,0,584724.0,0.01224616982601922,0.7839,8429,69.37,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-05-30,116,0,594752.0,0.01714997161053762,0.7724,8305,71.61,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-06-06,117,0,483020.0,-0.187863176584526,0.7091,7624,63.36,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-06-13,118,0,576524.0,0.193582046292079,0.8242,8862,65.06,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-06-20,119,0,558246.0,-0.03170379724001082,0.7756000000000001,8339,66.94,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-06-27,120,0,563124.0,0.008738083210627573,0.8207,8824,63.82,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-07-04,121,0,515540.0,-0.08450003906777193,0.6929000000000001,7450,69.2,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-07-11,122,0,582250.0,0.1293983008108003,0.7570999999999999,8140,71.53,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-07-18,123,0,581931.0,-0.0005478746243022756,0.7859999999999999,8451,68.86,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-07-25,124,0,609769.0,0.04783728655115469,0.8273,8895,68.55,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-08-01,125,0,664688.0,0.09006525421922072,0.831,8935,74.39,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-08-08,126,0,608619.0,-0.08435386226319717,0.7718,8298,73.35,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-08-15,127,0,616356.0,0.01271238656696554,0.7918999999999999,8515,72.38,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-08-22,128,0,634335.0,0.0291698304226778,0.787,8462,74.96,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-08-29,129,0,555905.0,-0.1236412936382195,0.7055,7585,73.29,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-09-05,130,0,577477.0,0.03880519153452478,0.7476999999999999,8039,71.83,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-09-12,131,0,407974.0,-0.2935233784202661,0.6315,6790,60.08,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-09-19,132,0,411620.0,0.008936844014569557,0.6668999999999999,7170,57.41,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-09-26,133,0,465322.0,0.1304649919828968,0.6639,7138,65.19,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-10-03,134,0,491256.0,0.05573344909546508,0.6529,7020,69.98,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-10-10,135,0,568395.0,0.1570240363476477,0.6795,7306,77.8,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-10-17,136,0,520761.0,-0.08380439659039929,0.6537000000000001,7029,74.09,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-10-24,137,0,539364.0,0.0357227211715163,0.6799,7310,73.78,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-10-31,138,0,429936.0,-0.202883395999733,0.6171,6635,64.8,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-11-07,139,0,505983.0,0.1768798146700904,0.7162999999999999,7702,65.69,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-11-14,140,0,583604.0,0.1534063397386869,0.815,8763,66.6,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-11-21,141,0,498758.0,-0.1453828280820556,0.6779000000000001,7289,68.43,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-11-28,142,0,624194.0,0.2514967178471323,0.6847,7362,84.79,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-12-05,143,0,496380.0,-0.2047664668356312,0.6722,7227,68.68,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-12-12,144,0,515094.0,0.03770095491357428,0.7201000000000001,7743,66.52,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-12-19,145,0,608332.0,0.1810116211798235,0.7723,8304,73.26,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2010-12-26,146,0,685832.0,0.1273975395014564,0.7778,8363,82.01,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2011-01-02,147,0,1050924.0,0.5323344492528782,0.9632,10356,101.48,300.0,8.0,Richard Rodgers
In The Heights,2008-03-09,,0,2011-01-09,148,0,1083254.0,0.03076340439460893,1.0078,10836,99.97,300.0,8.0,Richard Rodgers
In Transit,2010-10-05,,0,2016-11-13,318,0,180893.0,,0.9587,3154,57.35,249.0,5.0,Circle in the Square
In Transit,2010-10-05,,0,2016-11-20,319,0,238222.0,0.3169221584030338,0.8301999999999999,4370,54.51,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2016-11-27,320,0,257037.0,0.07898095054193148,0.7331,3859,66.61,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2016-12-04,321,0,267726.0,0.04158545267801911,0.8391,4417,60.61,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2016-12-11,322,0,225117.0,-0.1591515205844782,0.9514,5008,44.95,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2016-12-18,323,0,240765.0,0.06951052119564494,0.7901,4159,57.89,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2016-12-25,324,0,234384.0,-0.02650302161859074,0.7401000000000001,3409,68.75,249.0,7.0,Circle in the Square
In Transit,2010-10-05,,0,2017-01-01,325,0,477431.0,1.036960714041914,0.8798999999999999,5211,85.3,249.0,9.0,Circle in the Square
In Transit,2010-10-05,,0,2017-01-08,326,0,311123.0,-0.348339341182286,0.853,4490,69.29,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-01-15,327,0,326234.0,0.04856921539069757,0.8936,4704,69.35,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-01-22,328,0,334267.0,0.02462342980805189,0.9242,4865,68.71,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-01-29,329,0,337917.0,0.01091941471937104,0.9126000000000001,4804,70.34,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-02-05,330,0,291283.0,-0.1380043028317605,0.8397,4420,65.9,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-02-12,331,0,234518.0,-0.1948792068194848,0.7333,3860,60.76,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-02-19,332,0,289545.0,0.2346387057709856,0.8123,4276,67.71,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-02-26,333,0,283384.0,-0.02127821236768032,0.8704000000000001,4582,61.85,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-03-05,334,0,239852.0,-0.1536148829856308,0.7576,3988,60.14,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-03-12,335,0,214128.0,-0.1072494705068125,0.7481,3938,54.37,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-03-19,336,0,198081.0,-0.07494115669132481,0.7498,3947,50.19,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-03-26,337,0,232137.0,0.1719296651369894,0.7907,4162,55.78,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-04-02,338,0,202911.0,-0.1258997919332119,0.7494,3945,51.44,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-04-09,339,0,194641.0,-0.04075678499440642,0.7261,3822,50.93,249.0,8.0,Circle in the Square
In Transit,2010-10-05,,0,2017-04-16,340,0,264362.0,0.3582030507447044,0.9145,4814,54.92,249.0,8.0,Circle in the Square
Indecent,2017-04-18,,0,2017-04-09,-2,1,166512.0,,0.5821999999999999,4373,38.08,197.0,7.0,James Earl Jones
Indecent,2017-04-18,,0,2017-04-16,-1,1,186188.0,0.1181656577303738,0.6905,5927,31.41,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-04-23,0,0,221481.0,0.1895557178765549,0.6325,5429,40.8,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-04-30,1,0,241757.0,0.09154735620662721,0.5294,4544,53.2,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-05-07,2,0,254338.0,0.05203985820472623,0.5287,4538,56.05,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-05-14,3,0,255289.0,0.003739118810401906,0.5362,4603,55.46,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-05-21,4,0,291234.0,0.1408012096095014,0.6137,5268,55.28,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-05-28,5,0,261762.0,-0.1011969756278456,0.5868,5037,51.97,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-06-04,6,0,227045.0,-0.1326281125602647,0.514,4412,51.46,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-06-11,7,0,277395.0,0.2217622057301416,0.573,4919,56.39,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-06-18,8,0,377789.0,0.3619171217938319,0.6998000000000001,6007,62.89,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-06-25,9,0,606137.0,0.604432633030607,0.9503,8157,74.31,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-07-02,10,0,313029.0,-0.4835672463485978,0.675,5794,54.03,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-07-09,11,0,334409.0,0.06830038111484879,0.7195999999999999,6177,54.14,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-07-16,12,0,389688.0,0.1653035653944721,0.7232999999999999,6209,62.76,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-07-23,13,0,482575.0,0.2383624848596826,0.8373,7187,67.15,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-07-30,14,0,533355.0,0.1052271667616433,0.8640000000000001,7417,71.91,197.0,8.0,James Earl Jones
Indecent,2017-04-18,,0,2017-08-06,15,0,739171.0,0.3858893232462431,0.9649,8283,89.24,227.0,8.0,James Earl Jones
Ink,2019-04-24,,0,2019-04-07,-3,1,258935.6,,0.8244,3676,70.44,279.0,7.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-04-14,-2,1,321953.0,0.2433709385654193,0.8675,4421,72.82,279.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-04-21,-1,1,316263.3,-0.01767245529626999,0.9166,4671,67.71,279.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-04-28,0,0,327495.1,0.03551407956598186,0.9031,4602,71.16,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-05-05,1,0,428622.5,0.3087905742711877,0.8803,4486,95.55,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-05-12,2,0,408551.0,-0.04682791967290564,0.856,4362,93.66,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-05-19,3,0,426755.1,0.04455771739635927,0.8593000000000001,4379,97.45,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-05-26,4,0,422912.8,-0.009003524503866477,0.8721,4444,95.16,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-06-02,5,0,385969.7,-0.08735394152175101,0.7875,4013,96.18,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-06-09,6,0,410114.5,0.06255620583688302,0.8047,4101,100.0,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-06-16,7,0,411474.6,0.003316390910343274,0.7996,4075,100.98,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-06-23,8,0,397578.0,-0.03377268001475663,0.7928000000000001,4040,98.41,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-06-30,9,0,373580.5,-0.06035922510802912,0.7848999999999999,4000,93.4,299.0,8.0,Samuel J. Friedman
Ink,2019-04-24,,0,2019-07-07,10,0,398901.2,0.06777843061937122,0.9684,4935,80.83,299.0,8.0,Samuel J. Friedman
Into the Woods,2002-04-30,,0,2022-07-03,1052,0,1380760.25,,0.9440999999999999,11255,122.68,399.0,7.0,St. James
Into the Woods,2002-04-30,,0,2022-07-10,1053,0,1448303.2,0.0489172178877542,0.9404,12805,113.1,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-07-17,1054,0,1829940.5,0.2635064950488268,0.9945999999999999,13543,135.12,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-07-24,1055,0,1890615.35,0.03315673378451381,0.977,13303,142.12,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-07-31,1056,0,1941025.8,0.02666351460650097,0.9948999999999999,13547,143.28,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-08-07,1057,0,1933392.0,-0.003932868898496891,0.985,13412,144.15,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-08-14,1058,0,2004010.6,0.03652575370126705,1.0018,13641,146.91,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-08-21,1059,0,2082651.7,0.03924185830154783,1.0054,13689,152.14,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-08-28,1060,0,1616557.35,-0.2237985112921185,0.9375,12765,126.64,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-09-04,1061,0,1867861.55,0.155456408645199,0.9884000000000001,13458,138.79,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-09-11,1062,0,1044801.2,-0.4406431247540805,0.6796,9254,112.9,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-09-18,1063,0,1100006.2,0.05283780301936866,0.7054,9605,114.52,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-09-25,1064,0,1143349.1,0.03940241427730148,0.7473000000000001,10175,112.37,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-10-02,1065,0,1006001.0,-0.1201278769537669,0.7548,8309,121.07,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-10-09,1066,0,1230128.0,0.2227900369880348,0.7876000000000001,10213,120.45,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-10-16,1067,0,1210652.9,-0.01583176710065952,0.7112999999999999,9685,125.0,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-10-23,1068,0,775359.09,-0.3595529404010018,0.7442,8192,94.65,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-10-30,1069,0,701271.31,-0.09555286183592678,0.6199,6824,102.77,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-11-06,1070,0,710056.26,0.01252717724898792,0.6351,6991,101.57,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-11-13,1071,0,927750.95,0.3065879455805374,0.7778,8562,108.36,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-11-20,1072,0,733841.01,-0.2090107695389587,0.6133,7031,104.37,349.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-11-27,1073,0,1032392.5,0.4068340225357533,0.6127,8342,123.76,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-12-04,1074,0,839474.89,-0.1868645984933056,0.6837000000000001,8221,102.11,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-12-11,1075,0,898994.25,0.07090070317648213,0.7182999999999999,8711,103.2,399.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-12-18,1076,0,1000256.15,0.1126390964124632,0.7565000000000001,9260,108.02,349.0,8.0,St. James
Into the Woods,2002-04-30,,0,2022-12-25,1077,0,876395.85,-0.1238285813088978,0.7138,8259,106.11,349.0,7.0,St. James
Into the Woods,2002-04-30,,0,2023-01-01,1078,0,1892625.35,1.159555353896302,0.9428,14043,134.77,349.0,9.0,St. James
Into the Woods,2002-04-30,,0,2023-01-08,1079,0,1496875.7,-0.209100892577604,0.8484999999999999,11411,131.18,399.0,8.0,St. James
Is This a Room,2021-10-11,,0,2021-09-26,-3,1,25970.0,,0.4984,919,28.26,197.0,2.0,Lyceum
Is This a Room,2021-10-11,,0,2021-10-03,-2,1,47152.0,0.815633423180593,0.3696,1704,27.67,197.0,5.0,Lyceum
Is This a Room,2021-10-11,,0,2021-10-10,-1,1,43684.0,-0.07354937224295895,0.3999,1475,29.62,197.0,4.0,Lyceum
Is This a Room,2021-10-11,,0,2021-10-17,0,0,35592.0,-0.1852394469370937,0.7526999999999999,1388,25.64,197.0,2.0,Lyceum
Is This a Room,2021-10-11,,0,2021-10-24,1,0,97137.0,1.729180714767363,0.4666,1721,56.44,197.0,4.0,Lyceum
Is This a Room,2021-10-11,,0,2021-10-31,2,0,176188.0,0.8138093620350639,0.7806000000000001,2879,61.2,197.0,4.0,Lyceum
Is This a Room,2021-10-11,,0,2021-11-07,3,0,163482.0,-0.07211614865938656,0.6735,2484,65.81,197.0,4.0,Lyceum
Is This a Room,2021-10-11,,0,2021-11-14,4,0,199076.0,0.2177242754554018,0.7703,2841,70.07,197.0,4.0,Lyceum
Is This a Room,2021-10-11,,0,2021-11-21,5,0,112397.0,-0.4354065783921718,0.446,1645,68.33,197.0,4.0,Lyceum
Is This a Room,2021-10-11,,0,2021-11-28,6,0,115515.0,0.02774095394005178,0.4837,1784,64.75,197.0,4.0,Lyceum
It Shoulda Been You,2015-04-14,,0,2015-03-22,-4,1,293768.0,,0.8708,5110,57.49,197.0,6.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-03-29,-3,1,335706.0,0.1427589117943411,0.7853,6144,54.64,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-04-05,-2,1,310872.0,-0.07397544279816268,0.6995,5473,56.8,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-04-12,-1,1,402840.0,0.2958388018219718,0.9565,7683,52.43,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-04-19,0,0,350708.0,-0.1294111806176149,0.7748,6285,55.8,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-04-26,1,0,447362.0,0.2755967927734754,0.7297,5919,75.58,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-05-03,2,0,350281.0,-0.2170077029340892,0.5978,4849,72.24,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-05-10,3,0,409488.0,0.1690271524861468,0.7437,6021,68.01,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-05-17,4,0,418416.0,0.02180283671316376,0.7696,6231,67.15,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-05-24,5,0,378180.0,-0.09616267064357004,0.7301000000000001,5911,63.98,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-05-31,6,0,272693.0,-0.2789333121793855,0.5426,4393,62.07,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-06-07,7,0,321819.0,0.1801513056807472,0.6551,5304,60.67,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-06-14,8,0,403081.0,0.2525083975775203,0.7598,6151,65.53,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-06-21,9,0,344196.0,-0.1460872628578375,0.6607999999999999,5350,64.34,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-06-28,10,0,415180.0,0.2062313333100908,0.7509,6079,68.3,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-07-05,11,0,344925.0,-0.1692157618382388,0.6889,5577,61.85,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-07-12,12,0,358327.0,0.03885482351235776,0.6523,5281,67.85,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-07-19,13,0,392500.0,0.09536819720534595,0.7071,5725,68.56,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-07-26,14,0,404467.0,0.03048917197452229,0.7243,5864,68.97,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-08-02,15,0,432210.0,0.06859150437489338,0.7754000000000001,6278,68.85,197.0,8.0,Brooks Atkinson
It Shoulda Been You,2015-04-14,,0,2015-08-09,16,0,494033.0,0.1430392633210708,0.8493,6876,71.85,197.0,8.0,Brooks Atkinson
It's Only A Play,2014-10-09,,0,2014-08-31,-6,1,793046.0,,1.0107,5402,146.81,225.0,5.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-09-07,-5,1,1163626.0,0.4672868913026483,0.9898,8465,137.46,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-09-14,-4,1,1230603.0,0.05755887200870383,1.002,8569,143.61,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-09-21,-3,1,1277059.0,0.0377505986902356,1.0083,8623,148.1,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-09-28,-2,1,1261025.0,-0.01255541051744673,1.0002,8554,147.42,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-10-05,-1,1,1248660.0,-0.009805515354572669,1.0099,8637,144.57,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-10-12,0,0,1173897.0,-0.05987458555571572,1.0161,8690,135.09,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-10-19,1,0,1375481.0,0.1717220505717282,1.0115,8650,159.02,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-10-26,2,0,1376686.0,0.0008760571756352869,1.0153,8683,158.55,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-11-02,3,0,1338059.0,-0.02805795947659815,0.9902,8468,158.01,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-11-09,4,0,1375174.0,0.02773793980683961,0.9991,8544,160.95,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-11-16,5,0,1370168.0,-0.003640266613533996,0.9915,8479,161.6,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-11-23,6,0,1342409.0,-0.02025955941169258,0.9842,8417,159.49,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-11-30,7,0,1354791.0,0.009223716467931905,0.9357,8002,169.31,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-12-07,8,0,1424039.0,0.0511134189701585,0.9919,8483,167.87,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-12-14,9,0,1413682.0,-0.007272974967679958,0.9876999999999999,8447,167.36,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-12-21,10,0,1408914.0,-0.003372752853895006,0.9758,8345,168.83,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2014-12-28,11,0,1431961.0,0.01635798920303155,0.9883,8452,169.42,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2015-01-04,12,0,1455818.0,0.01666036994024279,0.9915999999999999,8480,171.68,347.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2015-01-11,13,0,690904.0,-0.5254186993154364,0.9081999999999999,7767,88.95,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2015-01-18,14,0,693963.0,0.004427532623924597,0.8583,7340,94.55,225.0,8.0,Gerald Schoenfeld
It's Only A Play,2014-10-09,,0,2015-01-25,15,0,462008.0,,0.8769,4722,97.84,225.0,5.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-02-01,16,0,513389.0,0.1112123599591349,0.6594,5681,90.37,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-02-08,17,0,474936.0,-0.0749003192510942,0.6537999999999999,5633,84.31,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-02-15,18,0,541427.0,0.1399999157781259,0.6633,5715,94.74,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-02-22,19,0,499442.0,-0.07754507994614232,0.6053999999999999,5216,95.75,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-03-01,20,0,493244.0,-0.01240984939192138,0.6305,5432,90.8,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-03-08,21,0,480381.0,-0.02607837094825279,0.5884,5070,94.75,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-03-15,22,0,518653.0,0.07967009519527209,0.6781999999999999,5843,88.76,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-03-22,23,0,420606.0,-0.1890416135643677,0.5455,4700,89.49,225.0,8.0,Bernard B. Jacobs
It's Only A Play,2014-10-09,,0,2015-03-29,24,0,612583.0,0.4564295326267338,0.7115,6130,99.93,225.0,8.0,Bernard B. Jacobs
