review_id,show_title,opening_date,publication,critic,sentiment,review_date,is_opening_window,days_from_opening,is_nyt_critics_pick,excerpt,source
6487,Tyson vs. Ali,2014-01-03,Wall Street Journal,Pia Catton,up,2014-01-07,0,4,,"It is one of the most enduring questions in boxing: Who would win if Muhammad Ali and Mike Tyson could face off? In their primes at different times, the heavyweight champions never met in the ring. A multimedia performance opening Friday at the 3LD Art & Technology Center in Lower Manhattan, Tyson vs. Ali , imagines what might have been.",dtli
6494,King Lear (BAM 2014),2014-01-07,HOLLYWOOD REPORTER,David Rooney,up,2014-01-17,0,10,,"In an abundant season of Shakespeare that has ranged from the exhilarating Elizabethan presentations on Broadway of the Globe’s Twelfth Night/Richard III double to the bewitching stagecraft of Julie Taymor’s A Midsummer Night’s Dream , star-driven Shakespeare seems almost passé. But a persuasive argument in its favor comes via Frank Langella’s mighty interpretation of the broken monarch in King Lear . The actor’s emotionally and physically potent performance is fortified by sterling work from an",dtli
6490,King Lear (BAM 2014),2014-01-07,NEW YORK TIMES,Ben Brantley,up,2014-01-16,0,9,,"Hey, who shut off the power? A magnificent incredulity flows, as hot and coursing as lava, from Frank Langella’s King Lear when he discovers that people are no longer quaking when he commands. It is evident in the affronted set of those boulder shoulders that here is someone who has never, ever been disobeyed. You just know that whether on the battlefield, at court or in the bedroom, Lear has always had only to crook his finger — and Mr. Langella knows how to crook — to have his every whim acted",dtli
6491,King Lear (BAM 2014),2014-01-07,THEATERMANIA,Zachary Stewart,up,2014-01-17,0,10,,"A truly great play gives you something new with each viewing. Shakespeare’s King Lear is undoubtedly one of the greatest from an already much-lauded playwright. The Chinchester Festival Theatre production, which stars Frank Langella in the title role, emanates a freshness that invades your nostrils from the very earliest moments. This riveting and violent Lear is now making its U.S. premiere at BAM’s Harvey Theater. It’s a revival of a classic that few are likely to forget.",dtli
6492,King Lear (BAM 2014),2014-01-07,VARIETY,Marilyn Stasio,up,2014-01-16,0,9,,"Given Frank Langella’s rock-solid stage background, it should come as no surprise that the old lion makes a formidable monarch in King Lear . Under Angus Jackson’s firm helming, the Chichester Festival Theater production of the Shakespeare tragedy is all business — no bells, no whistles, no bluster. Super-clean staging and tight ensemble work provide strong support for Langella, who turns in a thoughtful, moving, and well-rounded perf that is only the teensiest bit hammy. (Die, already!)",dtli
6493,King Lear (BAM 2014),2014-01-07,VULTURE,Jesse Green,up,2014-01-17,0,10,,"In his recent quasi-memoirs, Frank Langella lives up to his first name, candidly describing the sexual juju that, in his youth, he so graciously shared with his older leading ladies. It’s outrageous boasting, of course, but completely believable if you’ve ever seen him onstage, because he sure likes to screw with an audience. I can only hope he left Rita Hayworth and Yvonne DeCarlo as satisfied as he leaves us.",dtli
6525,The Loneliness of the Long Distance Runner,2014-01-08,Broadway World,Michael Dale,up,2014-01-22,0,14,,"When British author Allan Sillitoe’s short story of a working class petty thief who mentally escapes from the bleakness of his future through the comfort of running was published in 1959, it was recognized as a product of his country’s Angry Young Man period of literature and drama. But while Sillitoe and his class-conscious contemporaries were all white men writing about their fellow white men, black British playwright Roy Williams has adapted The Loneliness of The Long Distance Runner into a c",dtli
6524,The Loneliness of the Long Distance Runner,2014-01-08,Entertainment Weekly,Stephan Lee,meh,2014-01-27,0,19,,"Playing Colin Smith in the Atlantic Theater Company’s version of The Loneliness of the Long Distance Runner must be one of the most calorie-burning roles Off Broadway. As Colin, a 17-year-old prisoner with seemingly no cardiovascular limits, actor Sheldon Best (Sucker Punch) spends much of the show either sprinting or jogging in place. Even when he’s not running, Colin (pronounced ”Colon”) fights, steals, argues, seduces — all with tremendous volume and verve.",dtli
6274,Cherokee,2014-01-08,NEW YORK TIMES,Charles Isherwood,down,2014-01-31,0,23,,"PHILADELPHIA — A newbie camper wanders off into the woods in Cherokee , the new play by Lisa D’Amour having its premiere at the Wilma Theater here. His subsequent disappearance sparks a strange series of events, as his wife and the two friends joining him on a back-to-nature spree find themselves gradually acclimatizing to their radically altered lives as they spend days and weeks hoping for his return.",dtli
6500,Grounded,2014-01-08,NEW YORK TIMES,Charles Isherwood,up,2014-01-21,0,13,,"The heroine of Grounded , a solo play by George Brant, feels most alive when she’s up in the air. A fighter pilot in the Air Force, she loves everything about her job — the suit, the speed, the danger, the respect — but most of all the “blue,” as she calls the wide expanses of sky through which she steers her plane, searching out the bad guys in sorties over Iraq.",dtli
6523,The Loneliness of the Long Distance Runner,2014-01-08,NEW YORK TIMES,Charles Isherwood,meh,2014-01-22,0,14,,"A sense of isolation seems an unlikely affliction for the protagonist of the new stage adaptation of The Loneliness of the Long Distance Runner the story by Alan Sillitoe that was made into a classic 1962 British movie. As portrayed by a dynamic Sheldon Best in Roy Williams’s contemporary rewrite, at the Atlantic Theater Company’s Stage 2, the disaffected Colin bounces around the stage with a buoyant energy that’s matched by his assertiveness and his verbal agility. Far from being a moody sort f",dtli
6526,Thank You for Being a Friend,2014-01-08,NEW YORK TIMES,Ken Jaworowski,up,2014-01-23,0,15,,"To feel the love for “The Golden Girls,” one of the best-written and -acted sitcoms of the ’80s and ’90s, you have only to see the capacity crowd gathered for “Thank You for Being a Friend,” at the Laurie Beechman Theater on Wednesdays. A woman at my table announced before the show that she could recite whole passages from the series. So you have to wonder what that audience takes away from this drag parody, directed by Nick Brennan, which is so raunchy and overwrought, it’s hard to call it affe",dtli
6503,Grounded,2014-01-08,New York Theatre Review,Hallie Sekoff,up,2014-01-23,0,15,,"Grounded , now running at Walkerspace, offers a rare and precious experience: theatre that is both soul searing and core shaking. The one-woman show, written by George Brant and tightly directed by two-time Obie recipient Ken Rus Schmoll, centers on a female fighter pilot’s transition from flying planes to operating drones.",dtli
6527,Thank You for Being a Friend,2014-01-08,Newnownext,Dan Avery,up,2013-12-31,0,-8,,"We’ll never have that Golden Girls reunion we always dreamed of, but some ingenious talents are giving us the next best thing: Thank You for Being a Friend, a hysterical parody of our favorite ’80s sitcom complete with drag queens and musical numbers.",dtli
6501,Grounded,2014-01-08,THEATERMANIA,Pete Hempstead,up,2014-01-21,0,13,,"It is a difficult thing to make a captivating experience out of a single monologue. Yet for 70 minutes the story we hear in playwright George Brant’s Grounded , a production by Page 73 directed by Ken Rus Schmoll at Walkerspace, keeps us mesmerized. Brant’s words pulse with the rhythms of an epic war poem, rendered in the most natural way by the talented actor Hannah Cabell, but this solo play brings a modern sensibility to the ancient theme of war that Homer could have never imagined.",dtli
6504,Grounded,2014-01-08,The Nation,Bob Dreyfuss,up,2014-01-23,0,15,,"Last night I was blown away, though happily not literally, by a brilliant stage performance at Page 73, a theater in Tribeca, in New York City, that often presents plays that have never before been produced in the city. Its current production is Grounded , a play written by George Brant that takes on America’s drone warfare program. It’s a one-woman show, acted by Hannah Cabell, who delivers a searing performance that left me stunned. She portrays a gung-ho, top-gun fighter-bomber pilot in Iraq ",dtli
6502,Grounded,2014-01-08,Theatre Is Easy,Amanda LaPergola,up,2014-01-21,0,13,,"If every play I see this year is as strong and effective as Grounded , then 2014 is going to make me one happy little reviewer. Presented by Page 73, Grounded is the searing account of one woman’s psychological deterioration during her participation in the military’s controversial drone project.The play features a tour-de-force turn by Hannah Cabell in what will surely be remembered as one of the best performances of the year. Yes, I know it’s still January. I stand by my conviction.",dtli
6258,Craving for Travel,2014-01-09,Dc Theatre Scene,Richard Seff,up,2014-01-27,0,18,,"A leading luxury travel consultant named Jim Strong has put together and produced a 75 minute sparkling commercial about his field of expertise. It’s called Craving For Travel , which happens to be the name of the app he’s invented for the iPhone and iPad. It’s not a play, it’s an out and out entertainment, and would make ideal audition material for two bright comic actors named Michele Ragusa and Thom Sesma*, who should be signed up immediately for “Saturday Night Live”.",dtli
6254,Craving for Travel,2014-01-09,NEW YORK TIMES,Neil Genzlinger,meh,2014-01-27,0,18,,"Considering what a lightweight piece of twaddle it is, Craving for Travel at the Peter Jay Sharp Theater, sure gives you a lot to think about. Can a piece so blatantly promotional rightly be called theater? If I laugh at any of it, should I feel guilty? If this play succeeds, can similar works about elevator operators, owners of independent bookstores and other imperiled jobs be far behind?",dtli
6496,I Am the Wind,2014-01-09,NEW YORK TIMES,Ben Brantley,up,2014-01-17,0,8,,"It can get pretty lonely for a guy in the middle of an ocean. That proposition — being pursued with intensity on screen by Robert Redford in All Is Lost — is also under consideration in the American premiere of I Am the Wind , by the Norwegian playwright Jon Fosse, at 59E59 Theaters. In this existential acting exercise of a play, directed by Paul Takacs, Mr. Fosse puts two men in a boat, instead of just one. But two, in this case, isn’t necessarily company. In Mr. Fosse’s world, conversation is ",dtli
6498,I Am the Wind,2014-01-09,New York Theatre Review,Ryan Hudak,meh,2014-01-17,0,8,,"When the lights come up for Jon Fosse’s dreamlike play I Am The Wind , two men are wrapped in each other’s arms and entirely soaked in water.  I Am The Wind tells the story of the one (Christopher Tierney) and the other (Louis Butteli) as they navigate the sea in a small boat. The one seems antsy and suicidal, constantly pushing the other to look at the world for what it is. The other is a nervous and kind man who fears for his shipmate and tries to bring him out of his funk. As the day goes on ",dtli
6499,I Am the Wind,2014-01-09,Stage And Cinema,Dmitry Zvonkov,down,2014-01-17,0,8,,"Having seen some months ago Paul Takacs’s outstanding staging of a two-character play called Tender Napalm , I was very much looking forward to watching his imagining of Jon Fosse’s enigmatic two-character play I Am the Wind (adapted into English by Simon Stephens). Unfortunately, as tight and inspired as his direction of Napalm was, that is how sloppy and unfocused it feels in his current offering.",dtli
6256,Craving for Travel,2014-01-09,THEATERMANIA,Hayley Levitt,down,2014-01-26,0,17,,"Workplace shenanigans make for entertaining theater. Protesting pajama-gamers; ladder-climbing window washers; even a group of ladies working the monotonous 9-to-5 grind keep us riveted. True, all of these folks had a score of catchy tunes to keep their audiences happy — one amenity that Craving for Travel does not pack in its bottomless suitcase of zany characters and thick accents. But not even the great Frank Loesser could turn this trite two-hander into a compelling comic profile of the trav",dtli
6497,I Am the Wind,2014-01-09,THEATERMANIA,Zachary Stewart,down,2014-01-17,0,8,,"Nothing says January in New York like a theatrical meditation on death by hypothermia. That’s what audiences are in for when they go see Norwegian playwright Jon Fosse’s I Am The Wind at 59E59 Theaters. This US premiere is directed by Paul Takacs, artistic director of The Shop. One part poem and one part dramatic painting, I Am the Wind is 100 percent depressing (for a variety of reasons).",dtli
6257,Craving for Travel,2014-01-09,TIME OUT NEW YORK,Jenna Scherer,down,2014-01-24,0,15,,"You’ve heard of advertorials; meet the advertheatrical. You see, Greg Edwards and Andy Sandberg were commissioned to write this two-hander about the luxury-travel industry by…a luxury-travel agent. Very game actors Michele Ragusa and Thom Sesma play a pair of amicably divorced travel agents, and also the dozens of clients, hotel clerks and fellow industry types they talk to on the phone.",dtli
6255,Craving for Travel,2014-01-09,The Epoch Times,Judd Hollander,meh,2014-01-28,0,19,,"Sophomoric at times and perhaps more suited to the format of a television sitcom, Craving for Travel still offers a lot of fun. A world premiere of a two-person, thirty-character comedy by Greg Edwards and Andy Sandberg, the show is now revving its engines at the Peter J. Sharp Theater on 42nd Street.",dtli
6251,Fences,2014-01-10,Central Jersey,Anthony Stoeckert,up,2014-01-23,0,13,,"THERE’S a scene in McCarter Theatre’s current revival of August Wilson’s Fences in which the actress who goes by the name of “Portia” has some of the most powerful moments I’ve ever seen on stage.

   Her character, Rose, has learned that her husband is cheating on her, and that there’s a major consequence to his affair. The hurt and sense of betrayal in Rose is clear; tears well in her eyes, her voice quivers and her body becomes limp. She seems barely able to go on, but she goes on because she",dtli
6250,Fences,2014-01-10,Curtain Up,Simon Saltzman,up,2014-01-10,1,0,,"It is quite probable that any one of the plays by the late dramatic chronicler of the African-American experience in the 20th century August Wilson will seem even better than the last time you saw it. That means that no matter if you have already seen the 1987 Pulitzer Prize-winner Fences either during its original Broadway run or during its last Broadway revival in 2010, the production now at the McCarter Theatre Center under the direction of Phylicia Rashad, reaffirms it as one of Wilson’s bes",dtli
6249,Fences,2014-01-10,NEW YORK TIMES,Ken Jaworowski,up,2014-01-23,0,13,,"‘Here is a man that you can open yourself up to and be filled to bursting,’ Rose Maxson says in August Wilson’s Fences recalling her reaction to meeting her future husband, Troy. ‘Here is a man that can fill all them empty spaces’ in her heart. Indeed, Troy is a physical and emotional titan. There’s no empty space he can’t fill, except for the one inside his own soul.",dtli
6495,The Record,2014-01-10,NEW YORK TIMES,Charles Isherwood,up,2014-01-10,1,0,,"The stars of The Record — all 45 of them — do not really do much. They stand stock still on a bare stage, strike some funny poses then walk around a bit. They do a little running, too, and assemble in groups and sometimes stretch out on the floor. Just now and then, one will extend a hand to touch another, or a young woman will fall backward into a man’s arms, in a moment of connection that registers with soft surprise.",dtli
6252,Fences,2014-01-10,Star Ledger,Ronni Reich,up,2014-01-20,0,10,,"There’s a steely gleam in Esau Pritchett’s eyes as he tells harrowing childhood stories. He keeps his cool, but there’s a chilling sense of torture as his voice rises and tenses but never reaches a full outcry.

As Troy Maxson in Fences at the McCarter Theatre Center in Princeton, Pritchett simmers, stretching to endure, until he has lost all he has cared about – and only then do we see the full extent of his rage and his pain.",dtli
6253,Fences,2014-01-10,THEATERMANIA,Hayley Levitt,up,2014-01-20,0,10,,"Audiences familiar with August Wilson’s Pulitzer Prize-winning drama Fences may be accustomed to seeing shiny names like James Earl Jones or Denzel Washington (both of whom won Tony Awards for their starring turns in the play’s two Broadway productions) printed in bold lettering above the title. Yet, under the delicate directorial hand of Tony-winning actress and ‘’Cosby Show” veteran Phylicia Rashad, Wilson’s masterpiece shines just as bright without a high-octane celebrity name in the Long Wha",dtli
3204,Beautiful: The Carole King Musical,2014-01-12,AM NEW YORK,Matt Windman,up,2014-01-12,1,0,,"It’s been widely reported that Carole King will not be attending any performances of Beautiful , the new Broadway musical about her career as a singer-songwriter, allegedly because it depicts painful moments from her life. Well, she can rest assured that Beautiful ,” a sentimental and sympathetic biography led by a poignant, extremely winning performance from breakout star Jessie Mueller, is slickly staged, genuinely touching and very enjoyable.",dtli
3207,Beautiful: The Carole King Musical,2014-01-12,Entertainment Weekly,Thom Geier,up,2014-01-12,1,0,,"Watching Beautiful , the new jukebox musical celebrating the remarkable life and work of Carole King, you may not feel the earth move under your feet. But the new Broadway show emerges as a slick and joyous celebration of female empowerment.",dtli
6277,Ellen Terry With Eileen Atkins (London),2014-01-12,Financial Times,Alexander Gilmour,up,2014-01-21,0,9,,"“An actress’s life is not all beer and skittles,” according to Dame Ellen Terry, the most feted actress of Victorian London. Eileen Atkins, who is playing Terry, may share this view. To play the role of a great actor must be daunting. How can you ever be as great? How can you avoid pastiche? Well, the new Sam Wanamaker Playhouse, a magical interpretation of a Jacobean theatre, is not a bad place to try.",dtli
3203,Beautiful: The Carole King Musical,2014-01-12,HOLLYWOOD REPORTER,David Rooney,up,2014-01-12,1,0,,"When the kitschy musical about the record producer behind the Shirelles, Baby It’s You , showed up briefly on Broadway in 2011, that 1960s girl group’s No. 1 breakthrough hit, “Will You Love Me Tomorrow,” was conspicuously absent. Turns out withholding the song rights for the far superior Beautiful: The Carole King Musical was a prescient move. Following in the footsteps of crowd-pleasers like Jersey Boys and Motown: The Musical , this is entertaining boomer bait that elevates its by-the-numbers",dtli
3205,Beautiful: The Carole King Musical,2014-01-12,Huffington Post,Danny Groner,up,2014-01-12,1,0,,"What makes Beautiful , the new Broadway musical covering the rise of Carole King’s music career, is all of the little details that come together so brilliantly on the stage. It’s fitting that such an under-appreciated talent is represented in an extraordinary show like this one.",dtli
6279,Ellen Terry With Eileen Atkins (London),2014-01-12,London Evening Standard,Fiona Mountford,meh,2014-01-26,0,14,,"The Globe’s new indoor space, the intimate, candlelit Sam Wanamaker Playhouse, opened to acclaim last week with The Duchess of Malfi, and now it hears its first verses of Shakespeare spoken.

Dame Eileen Atkins takes on, not always entirely successfully, the renowned Victorian actress and fêted Shakespearean Ellen Terry (1847-1928), and adapts some of the popular lectures on the playwright that Terry gave towards the end of her career.",dtli
3208,Beautiful: The Carole King Musical,2014-01-12,NEW YORK TIMES,Ben Brantley,meh,2014-01-12,1,0,,"For purposes of transparency in advertising, “Beautiful: The Carole King Musical” should probably be titled “Brooklyn Girl.” This renaming would allow theatergoers to know exactly what to expect of the friendly, formulaic bio-musical that opened on Sunday night at the Stephen Sondheim Theater, starring an immensely likable Jessie Mueller.",dtli
6275,Ellen Terry With Eileen Atkins (London),2014-01-12,NEW YORK TIMES,Matt Wolf,up,2014-01-28,0,16,,"The great Eileen Atkins, who will be 80 in June, is back on the London stage to help inaugurate the capital’s newest playhouse, the 340-seat Wanamaker, the long-awaited indoor theater at Shakespeare’s Globe. A veteran presence on both sides of the Atlantic, Ms. Atkins is appearing on her own as the Edwardian-era actress Ellen Terry in a solo evening, Ellen Terry With Eileen Atkins that runs an enchanting 70 minutes straight through.",dtli
3206,Beautiful: The Carole King Musical,2014-01-12,Nbc New York,Robert Kahn,up,2014-01-12,1,0,,"A spin through “Tapestry” — the Carole King record with those chart-topping hits such as “It’s Too Late” and “So Far Away” — is no less satisfying today than it was decades ago. Happily, it’s an equally rich thrill to sit for the new musical Beautiful , which tracks the Brooklyn-born songwriter’s early life and career up until the making of that seminal LP.",dtli
6278,Ellen Terry With Eileen Atkins (London),2014-01-12,Telegraph,Charles Spencer,up,2014-01-21,0,9,,"This is an evening touched with magic. Eileen Atkins, one of our greatest actresses, responds to the work of another, Ellen Terry (1847-1928) who performed in Shakespeare opposite Henry Irving for 25 years at the Lyceum, and played most of the great female roles.
In her later years Terry wrote and presented several lectures on Shakespeare, two of them on Shakespeare’s heroines, offering some of the finest passages from the plays, and her own thoughts on the characters.",dtli
6276,Ellen Terry With Eileen Atkins (London),2014-01-12,The Guardian,Michael Billington,up,2014-01-21,0,9,,"Actors are often the sharpest judges of Shakespeare: a point proved by Ellen Terry, who in 1910 started touring a series of informal lecture-demonstrations on Shakespeare’s characters. Eileen Atkins has now adapted them into a 75-minute show which offers the delirious pleasure of seeing one great actor inhabiting the mind and spirit of another.",dtli
6284,Take Me Home,2014-01-13,NEW YORK TIMES,Neil Genzlinger,up,2014-02-01,0,19,,"Driving in New York City is difficult enough. Imagine doing it while performing.

That’s what Modesto Jimenez, a.k.a. Flako, does in Take Me Home , the theater world’s latest experiment in shaking up the traditional relationship among audience, performer and performance space. He plays a cabdriver named Ace, and the theater is Ace’s cab. A real cab, which holds three audience members at a time. He drives them on a journey through the city and through a slowly evolving story about a fare beater a",dtli
6285,Take Me Home,2014-01-13,Ny Theater Now,Rochelle Denton,up,2014-01-17,0,4,,"Take Me Home, the new immersive piece by Alexandra Collier set in and around the back seat of a cab, is the theatrical kin to John Cage’s 4’33”; it’s less of a play and more of an experience, and it ever so slightly shifts the audience’s perception of the city we all take for granted every day. As the cab winds its way through the financial district, stopping at corners for longer monologues from and improv interactions with the cab driver (played with easy honesty by Modesto Jimenez), there is ",dtli
6282,Take Me Home,2014-01-13,Ny1,Stephanie Simon,up,2014-02-03,0,21,,"I’m a riding in a cab through Lower Manhattan, but I’m not on my way to the theater. I’m already there. Take Me Home is a 40-minute immersive theater experience in the backseat of a moving yellow cab.

“They’re guided by a New York cabbie/actor Modesto ""Flako"" Jimenez , who takes them on a surreal journey. So there’s things that take place inside and outside of the cab and it’s a completely unique theatrical experience,” said director Meghan Finn.",dtli
6283,Take Me Home,2014-01-13,Tdf: A Theatre Magazine,Diep Tran,up,2014-01-11,1,-2,,"Modesto “Flako” Jimenez is both an actor and a cab driver, but he never thought he’d have a job that would require both skills at the same. Then he got the lead role in Take Me Home , a play that’s set in an actual taxi.

“I’ve been training for this since 2006!” he says. That’s the year he started his day (or rather, night) job as a livery cab driver, a gig that gives him the freedom to clock in whenever he wants and to skip work for an audition.",dtli
6261,King Lear (London),2014-01-14,London Evening Standard,Henry Hitchings,up,2014-01-24,0,10,,"Simon Russell Beale is one of our greatest actors. And here as Shakespeare’s frail and angry monarch, broken by his own capricious nature, he is the best I have ever seen him.

Hunched and awkward, Russell Beale’s Lear resembles that other squirming tyrant Richard III. At first he’s thuggish and dictatorial, surrounded by soldiers clad in sinister black. As his power slips, his impatience grows increasingly frantic. But it is when he descends deep into the abyss of madness that Russell Beale’s p",dtli
6260,King Lear (London),2014-01-14,Metro Uk,,up,2014-01-24,0,10,,"Played on Anthony Ward’s design of unyielding granite, beneath dark rolling clouds and forked lightning, it’s often difficult to endure. But Russell Beale’s Lear, reeling with horrible rapidity into dementia, is a gripping blend of tyrannous egotism and desperately flawed humanity. And Mendes flings him, helpless as the baby he half is, out into a world that is appallingly hard and cold.",dtli
6259,King Lear (London),2014-01-14,NEW YORK TIMES,Ben Brantley,up,2014-01-26,0,12,,"Could you ever find it in your heart to pity a mass-murdering dictator? What if you suddenly came upon Stalin, say, or Ceausescu in a storm-swept wilderness, and he had been stripped of his power, his sanity and most of his clothes? Might you muster a tiny tear of compassion, even knowing all you know about him?

That’s the question posed by Sam Mendes’s sweeping and suffocating production of King Lear which opened at the National Theater here last week, with the great Simon Russell Beale in the",dtli
6262,King Lear (London),2014-01-14,Telegraph,Charles Spencer,up,2014-01-23,0,9,,"The old firm of Mendes and Russell Beale has been in business for almost 25 years now and their work together in Shakespeare has been one of the great highlights of my theatre-going life.
The partnership began in 1990 with Simon Russell Beale giving an unforgettable performance as the vile and cynical Thersites in Troilus and Cressida , and since then actor has played Richard III, Ariel, Iago, Malvolio and Leontes in The Winter’s Tale in Sam Mendes productions. There wasn’t a dud among them.",dtli
6263,King Lear (London),2014-01-14,Time Out Uk,Andrzej Lukowski,up,2014-01-24,0,10,,"Once upon a time, Sam Mendes did small: he made his name in theatre as the boss of the bijou Donmar Warehouse, then broke into Hollywood with provocative indie flick ‘American Beauty’.

These days Sam Mendes does MASSIVE: the last theatre show he directed was the West End’s gargantuan Charlie and the Chocolate Factory , the last film he helmed was the billion dollar-grossing ‘Skyfall’.",dtli
6331,My Daughter Keeps Our Hammer,2014-01-15,Broadway World,BWW News Desk,up,2014-02-25,0,41,,"My Daughter Keeps Our Hammer follows two estranged sisters, one needy mother and one intolerable sheep. Stuck in a forgotten prairie town, clashing sisters Sarah and Hannah unite when they attempt to housebreak mom’s beloved sheep, Vicky, the lone survivor of the family’s former flock. But family secrets make bad shepherds. And the sisters must choose: reconcile their past or sacrifice their future.

The production features Hannah Finn (Sarah Flood in Salem Mass), Katherine Folk-Sullivan (Mary-K",dtli
6330,My Daughter Keeps Our Hammer,2014-01-15,Exetunt,Anna Chazelle,up,2014-02-25,0,41,,"Two no-nonsense prairie sisters, a prized pick-up truck, and one hell of an indestructible sheep: the combined efforts of playwright Brian Watkins and the two actresses, Katherine Folk-Sullivan and Layla Khoshnoudi in My Daughter Keeps Our Hammer , evoke the friction of isolated country life, the open plains only exacerbating the claustrophobia.

The first half of the play is mostly exposition, as we acquaint ourselves with  sisters Sarah and Hannah. Sarah finds herself relegated to being the ca",dtli
6327,My Daughter Keeps Our Hammer,2014-01-15,NEW YORK TIMES,Daniel M. Gold,up,2014-02-24,0,40,,"Part Sam Shepard gothic drama, part “Moth Radio Hour” yarn, My Daughter Keeps Our Hammer , by Brian Watkins, tells the story of Sarah and Hannah, sisters in their 20s, living with their ailing mother in the farm country of Eaton, Colo., and desperate for a way out. Or, rather, the sisters tell the story, addressing the audience in a series of monologues. Sarah (Katherine Folk-Sullivan), who mainly tends to their self-absorbed, needy mother, hopes to flee this prison of obligation and go to colle",dtli
6515,Row After Row,2014-01-15,NEW YORK TIMES,Charles Isherwood,up,2014-01-24,0,9,,"If you’ve ever been curious about the motivations of the people who spend their weekends — and sometimes healthy chunks of their lives — participating in meticulous re-enactments of famous Civil War battles, revelations can be found at City Center, where Row After Row , a new play by Jessica Dickey, is being presented by the Women’s Project. Ms. Dickey’s likable comedy-drama reveals that these hyperactive history buffs are just normal folk like the rest of us, with job troubles, love troubles, l",dtli
6329,My Daughter Keeps Our Hammer,2014-01-15,THEATERMANIA,Pete Hempstead,up,2014-01-25,0,10,,"There’s something distinctly American about Brian Watkins’ My Daughter Keeps Our Hammer , directed by Danya Taymor at The Flea Theater. Two sisters live in the frustrating isolation of the Colorado plains with their mother, a pet sheep, and a pickup truck that no one uses. It’s also a memory play about frontier days, when people got lost in the wilderness and were never heard of again except in ghost stories. And then of course there’s violence, the cruel and vengeful kind. Filled with bleak hum",dtli
6328,My Daughter Keeps Our Hammer,2014-01-15,Talkin' Broadway,Howard Miller,up,2014-02-25,0,41,,"Playwright Brian Watkins has found success through productions of his work mostly at small Off Off Broadway and fringe venues, but it would be unfair to refer to him as a “rising young voice.” To judge from the quality of My Daughter Keeps Our Hammer , his haunted and haunting one-act play on view at the Flea Theater, I would say the playwright’s rich and original voice has risen high already and fully deserves to be experienced by a wider audience.",dtli
6116,Machinal,2014-01-16,AM NEW YORK,Matt Windman,up,2014-01-16,1,0,,"Broadway is a strange place where many great plays are revived so often – and often recklessly – that they lose their luster while other equally worthy plays from the past are ignored by producers out of either ignorance or a fear of risk-taking. The Roundabout Theatre Company, Broadway’s leading not-for-profit producer of revivals, is often guilty of bringing back classic plays that were already revived in recent years (i.e. last year’s Cyrano ). Sophie Treadwell’s rarely-seen, Expressionist 19",dtli
6120,Machinal,2014-01-16,Entertainment Weekly,Melissa Rose Bernardo,meh,2014-01-16,1,0,,"When Machinal premiered in 1928, it must have been very daring: a highly stylized, nonrealistic dramatization of very real headline-making events. (The trial, conviction, and electric-chair execution of New York housewife/mother Ruth Snyder inspired Sophie Treadwell’s Expressionist play.) And even 86 years later, Machinal — now receiving a beautifully well-appointed Broadway revival starring the superb Rebecca Hall and an even-more-superb rotating set — is still a bit bold: an unsettling journey",dtli
6507,Loot,2014-01-16,Entertainment Weekly,Jason Clark,down,2014-01-16,1,0,,"Is it possible for a play to be so tautly written and marvelously constructed that it can overcome a thoroughly lackluster production? In the case of the Red Bull Theater’s new Off Broadway revival of Joe Orton’s Loot — quite possibly the most audacious black comic farce of the 20th century — that titanium-strength durability is certainly put to the test. Director Jesse Berger’s misfire of a revival, playing through Feb. 9 at the Lucille Lortel Theatre, is a keenly designed but woefully under-re",dtli
6119,Machinal,2014-01-16,HOLLYWOOD REPORTER,David Rooney,up,2014-01-16,1,0,,"You’ve got to give Rebecca Hall credit for not choosing a flattering, easily digestible star vehicle to make her arresting Broadway debut. Instead she opts for challenging material that could not be more diametrically opposed to the entertainment ethos of, say, Iron Man 3 , to name one of the actor’s recent screen jobs. Inspired by the infamous New York murder trial and execution of Ruth Snyder early that year, Sophie Treadwell’s 1928 expressionist psychodrama, Machinal , is an airless examinati",dtli
6118,Machinal,2014-01-16,Huffington Post,Danny Groner,up,2014-01-16,1,0,,"Most of us are unfamiliar with Sophie Treadwell’s play Machinal , which is playing now on Broadway, a play lost to history but with themes that remain current in a number of ways. The recurring motifs of light within darkness, freedom under pressure, and individuality beyond convention will resonate with many theatergoers. What stands out, though, is how different we deal with mental illness (and the perception of it) today versus less than a century ago.",dtli
6121,Machinal,2014-01-16,NEW YORK MAGAZINE,Jesse Green,up,2014-01-16,1,0,,"Though Sophie Treadwell didn’t call for it in the text, the superb Roundabout revival of her 1928 play Machinal begins, quite fittingly, with a machine. In very dim light we perceive a subway car crowded with gray humans lurching and shaking; a woman pushes through the throng, desperate for an exit. You feel her claustrophobic panic, the sense that this hell-tube is apt to crush her.",dtli
6506,Loot,2014-01-16,NEW YORK POST,Elisabeth Vincentelli,down,2014-01-20,0,4,,"Few things age as badly as provocation.
Joe Orton’s black comedy “Loot” raised hackles when it opened in England in 1965. The show has all the trappings of farce — slamming doors, surprise twists, someone hidden in a cupboard — but with a gleefully amoral tone. Stolen money is stashed in a coffin, bisexual thieves are in cahoots with a sexy murderous nurse, and the person in the closet is actually dead.",dtli
